,row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,cost,price,profit,quantity,sales
8106,8109,US-2018-167570,2018-12-08,2018-12-15,standard class,EG-13900,Emily Grady,consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003396,furniture,chairs,Global Deluxe Steno Chair,59.89,132.75,72.86,9,1194.765969
8107,8110,CA-2018-160122,2018-11-18,2018-11-23,standard class,RD-19930,Russell D'Ascenzo,consumer,United States,Chicago,Illinois,60623,Central,OFF-EN-10002592,office supplies,envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",554.01,597.29,43.28,6,3583.755594
8108,8111,CA-2018-160122,2018-11-18,2018-11-23,standard class,RD-19930,Russell D'Ascenzo,consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10000422,furniture,chairs,Global Highback Leather Tilter In Burgundy,376.71,779.55,402.84,15,11693.19805
8109,8112,CA-2017-130393,2017-12-01,2017-12-03,second class,JM-15865,John Murray,consumer,United States,San Angelo,Texas,76903,Central,FUR-CH-10002647,furniture,chairs,"Situations Contoured Folding Chairs, 4/Set",545.11,174.13,-370.97,12,2089.618736
8110,8113,CA-2017-130393,2017-12-01,2017-12-03,second class,JM-15865,John Murray,consumer,United States,San Angelo,Texas,76903,Central,OFF-AP-10004859,office supplies,appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,406.16,853.28,447.12,8,6826.226561
8111,8114,CA-2017-130393,2017-12-01,2017-12-03,second class,JM-15865,John Murray,consumer,United States,San Angelo,Texas,76903,Central,FUR-CH-10004477,furniture,chairs,"Global Push Button Manager'S Chair, Indigo",143.59,96.68,-46.9,1,96.68304386
8112,8115,CA-2018-144820,2018-10-03,2018-10-07,second class,LW-16825,Laurel Workman,corporate,United States,Pasadena,Texas,77506,Central,OFF-AR-10004817,office supplies,art,Colorific Watercolor Pencils,990.23,244.67,-745.56,1,244.6710894
8113,8116,CA-2018-101014,2018-08-29,2018-09-04,standard class,RW-19540,Rick Wilson,corporate,United States,Los Angeles,California,90049,West,FUR-FU-10003374,furniture,furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,958.22,298.27,-659.96,17,5070.505273
8114,8117,CA-2018-105543,2018-11-24,2018-11-24,same day,BG-11695,Brooke Gillingham,corporate,United States,Garden City,Kansas,67846,Central,OFF-ST-10003123,office supplies,storage,Fellowes Bases And Tops For Staxonsteel/High-Stak Systems,939.55,552.38,-387.17,7,3866.638585
8115,8118,US-2018-113201,2018-06-30,2018-07-05,standard class,TT-21220,Thomas Thornton,consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000675,office supplies,paper,Xerox 1919,19.04,896.39,877.35,18,16134.97944
8116,8119,US-2018-106551,2018-07-22,2018-07-27,standard class,EB-13930,Eric Barreto,consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10004997,furniture,chairs,Hon Every-Day Series Multi-Task Chairs,92.2,301.67,209.47,13,3921.740301
8117,8120,CA-2017-116722,2017-11-11,2017-11-16,standard class,LP-17080,Liz Pelletier,consumer,United States,San Francisco,California,94110,West,FUR-FU-10001934,furniture,furnishings,Magnifier Swing Arm Lamp,985.21,553.13,-432.08,7,3871.911098
8118,8121,CA-2017-116722,2017-11-11,2017-11-16,standard class,LP-17080,Liz Pelletier,consumer,United States,San Francisco,California,94110,West,FUR-CH-10004997,furniture,chairs,Hon Every-Day Series Multi-Task Chairs,837.35,945.31,107.97,8,7562.498366
8119,8122,CA-2017-116722,2017-11-11,2017-11-16,standard class,LP-17080,Liz Pelletier,consumer,United States,San Francisco,California,94110,West,OFF-BI-10001890,office supplies,binders,Avery Poly Binder Pockets,713.69,170.94,-542.75,14,2393.206394
8120,8123,CA-2015-138128,2015-12-09,2015-12-15,standard class,FP-14320,Frank Preis,consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10002500,office supplies,envelopes,Globe Weis Peel & Seel First Class Envelopes,389.38,820.84,431.46,21,17237.61255
8121,8124,CA-2015-138128,2015-12-09,2015-12-15,standard class,FP-14320,Frank Preis,consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001766,technology,copiers,Canon Pc940 Copier,729.43,300.3,-429.13,9,2702.715555
8122,8125,US-2018-150070,2018-09-07,2018-09-12,standard class,JA-15970,Joseph Airdo,consumer,United States,Modesto,California,95351,West,FUR-CH-10004860,furniture,chairs,Global Low Back Tilter Chair,216.99,207.44,-9.55,7,1452.048595
8123,8126,CA-2016-137064,2016-02-06,2016-02-13,standard class,TS-21655,Trudy Schmidt,consumer,United States,Houston,Texas,77070,Central,OFF-BI-10002049,office supplies,binders,Unikeep View Case Binders,300.27,273.88,-26.39,19,5203.701502
8124,8127,CA-2016-137064,2016-02-06,2016-02-13,standard class,TS-21655,Trudy Schmidt,consumer,United States,Houston,Texas,77070,Central,TEC-AC-10003499,technology,accessories,Memorex Mini Travel Drive 8 Gb Usb 2.0 Flash Drive,804.46,386.09,-418.37,14,5405.282561
8125,8128,CA-2016-137064,2016-02-06,2016-02-13,standard class,TS-21655,Trudy Schmidt,consumer,United States,Houston,Texas,77070,Central,OFF-ST-10003470,office supplies,storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets And Add-On Units",174.12,200.46,26.35,19,3808.797348
8126,8129,CA-2018-157350,2018-08-26,2018-09-01,standard class,DP-13000,Darren Powers,consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000222,furniture,furnishings,"Seth Thomas 16"" Steel Case Clock",923.25,343.6,-579.65,20,6871.998257
8127,8130,CA-2015-127866,2015-07-20,2015-07-23,first class,JD-15895,Jonathan Doherty,corporate,United States,Riverside,California,92503,West,TEC-AC-10000023,technology,accessories,"Maxell 74 Minute Cd-R Spindle, 50/Pack",406.97,264.08,-142.88,25,6602.057237
8128,8131,CA-2015-127866,2015-07-20,2015-07-23,first class,JD-15895,Jonathan Doherty,corporate,United States,Riverside,California,92503,West,OFF-PA-10003971,office supplies,paper,Xerox 1965,479.59,948.38,468.79,4,3793.52608
8129,8132,CA-2015-127866,2015-07-20,2015-07-23,first class,JD-15895,Jonathan Doherty,corporate,United States,Riverside,California,92503,West,OFF-AR-10003481,office supplies,art,Newell 348,908.53,866.63,-41.9,16,13866.09234
8130,8133,CA-2015-127866,2015-07-20,2015-07-23,first class,JD-15895,Jonathan Doherty,corporate,United States,Riverside,California,92503,West,OFF-ST-10001490,office supplies,storage,"Hot File 7-Pocket, Floor Stand",489.55,713.56,224.01,3,2140.672613
8131,8134,CA-2016-131352,2016-10-08,2016-10-13,standard class,GH-14485,Gene Hale,corporate,United States,Dallas,Texas,75081,Central,FUR-FU-10003708,furniture,furnishings,"Tenex Traditional Chairmats For Medium Pile Carpet, Standard Lip, 36"" X 48""",534.63,653.52,118.88,8,5228.141025
8132,8135,CA-2016-121776,2016-02-16,2016-02-21,standard class,RD-19585,Rob Dowd,consumer,United States,Los Angeles,California,90008,West,OFF-PA-10001970,office supplies,paper,Xerox 1881,170.32,794.24,623.92,6,4765.440968
8133,8136,CA-2016-121776,2016-02-16,2016-02-21,standard class,RD-19585,Rob Dowd,consumer,United States,Los Angeles,California,90008,West,OFF-LA-10002762,office supplies,labels,Avery 485,29.76,170.22,140.46,1,170.2155607
8134,8137,CA-2017-118073,2017-08-12,2017-08-16,standard class,CS-12490,Cindy Schnelling,corporate,United States,Lakeland,Florida,33801,South,FUR-TA-10002533,furniture,tables,Bpi Conference Tables,927.3,816.93,-110.37,14,11436.98175
8135,8138,CA-2015-103219,2015-11-09,2015-11-13,standard class,BF-11215,Benjamin Farhat,home office,United States,New York City,New York,10035,East,FUR-FU-10004091,furniture,furnishings,"Eldon 200 Class Desk Accessories, Black",392.35,121.85,-270.5,18,2193.326327
8136,8139,CA-2017-102561,2017-07-18,2017-07-22,standard class,NK-18490,Neil Knudson,home office,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001545,office supplies,art,Newell 326,196.05,679.91,483.86,13,8838.791392
8137,8140,CA-2017-102561,2017-07-18,2017-07-22,standard class,NK-18490,Neil Knudson,home office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001476,office supplies,storage,Steel Personal Filing/Posting Tote,136.35,939.22,802.87,7,6574.538366
8138,8141,CA-2017-102561,2017-07-18,2017-07-22,standard class,NK-18490,Neil Knudson,home office,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004971,office supplies,paper,Xerox 196,16.61,33.05,16.44,17,561.8189246
8139,8142,CA-2017-100993,2017-02-05,2017-02-10,standard class,AZ-10750,Annie Zypern,consumer,United States,San Diego,California,92037,West,OFF-LA-10003223,office supplies,labels,Avery 508,746.6,210.6,-536.0,6,1263.570663
8140,8143,CA-2017-100993,2017-02-05,2017-02-10,standard class,AZ-10750,Annie Zypern,consumer,United States,San Diego,California,92037,West,OFF-ST-10004340,office supplies,storage,"Fellowes Mobile File Cart, Black",983.31,877.2,-106.12,1,877.1967061
8141,8144,CA-2017-100993,2017-02-05,2017-02-10,standard class,AZ-10750,Annie Zypern,consumer,United States,San Diego,California,92037,West,FUR-TA-10001095,furniture,tables,Chromcraft Round Conference Tables,625.86,709.59,83.74,16,11353.46032
8142,8145,CA-2017-100993,2017-02-05,2017-02-10,standard class,AZ-10750,Annie Zypern,consumer,United States,San Diego,California,92037,West,TEC-PH-10001448,technology,phones,Anker Astro 15000Mah Usb Portable Charger,206.76,445.96,239.2,8,3567.687195
8143,8146,US-2015-112949,2015-06-20,2015-06-27,standard class,Co-12640,Corey-Lock,consumer,United States,Lawton,Oklahoma,73505,Central,OFF-AP-10001005,office supplies,appliances,Honeywell Quietcare Hepa Air Cleaner,829.64,969.78,140.14,9,8727.997246
8144,8147,US-2015-112949,2015-06-20,2015-06-27,standard class,Co-12640,Corey-Lock,consumer,United States,Lawton,Oklahoma,73505,Central,OFF-AR-10003469,office supplies,art,Nontoxic Chalk,616.0,91.99,-524.0,22,2023.798371
8145,8148,US-2018-146822,2018-06-09,2018-06-14,standard class,AG-10675,Anna Gayman,consumer,United States,Salem,Virginia,24153,South,OFF-PA-10000249,office supplies,paper,Easy-Staple Paper,646.91,18.44,-628.48,18,331.8361474
8146,8149,US-2017-131058,2017-12-27,2017-12-31,standard class,EM-14140,Eugene Moren,home office,United States,Santa Ana,California,92704,West,OFF-LA-10001613,office supplies,labels,Avery File Folder Labels,427.73,82.52,-345.21,15,1237.808825
8147,8150,CA-2015-167997,2015-01-26,2015-01-29,first class,CA-11965,Carol Adams,corporate,United States,Rapid City,South Dakota,57701,Central,OFF-BI-10001758,office supplies,binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,26.77,606.4,579.62,16,9702.350609
8148,8151,CA-2015-167997,2015-01-26,2015-01-29,first class,CA-11965,Carol Adams,corporate,United States,Rapid City,South Dakota,57701,Central,FUR-BO-10004409,furniture,bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish On Steel, Gray",156.83,634.18,477.35,16,10146.87528
8149,8152,CA-2018-140151,2018-03-23,2018-03-25,first class,RB-19360,Raymond Buch,consumer,United States,Seattle,Washington,98115,West,OFF-ST-10001558,office supplies,storage,Acco Perma 4000 Stacking Storage Drawers,333.65,404.65,71.0,5,2023.246727
8150,8153,CA-2018-140151,2018-03-23,2018-03-25,first class,RB-19360,Raymond Buch,consumer,United States,Seattle,Washington,98115,West,OFF-PA-10002986,office supplies,paper,Xerox 1898,672.4,239.55,-432.85,6,1437.310627
8151,8154,CA-2018-140151,2018-03-23,2018-03-25,first class,RB-19360,Raymond Buch,consumer,United States,Seattle,Washington,98115,West,TEC-CO-10004722,technology,copiers,Canon Imageclass 2200 Advanced Copier,884.75,438.14,-446.61,19,8324.671317
8152,8155,US-2018-143770,2018-03-20,2018-03-24,standard class,RD-19720,Roger Demir,consumer,United States,Middletown,Connecticut,6457,East,TEC-AC-10002842,technology,accessories,Wd My Passport Ultra 2Tb Portable External Hard Drive,560.54,236.08,-324.45,3,708.2537229
8153,8156,US-2018-143770,2018-03-20,2018-03-24,standard class,RD-19720,Roger Demir,consumer,United States,Middletown,Connecticut,6457,East,OFF-PA-10001125,office supplies,paper,Xerox 1988,908.1,640.71,-267.39,7,4484.97944
8154,8157,CA-2017-131296,2017-10-04,2017-10-09,standard class,MS-17830,Melanie Seite,consumer,United States,Baltimore,Maryland,21215,East,FUR-TA-10002622,furniture,tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",880.21,226.52,-653.69,24,5436.379426
8155,8158,CA-2017-103464,2017-11-18,2017-11-22,standard class,PG-18820,Patrick Gardner,consumer,United States,San Diego,California,92105,West,TEC-AC-10002842,technology,accessories,Wd My Passport Ultra 2Tb Portable External Hard Drive,221.87,291.11,69.24,10,2911.090841
8156,8159,CA-2018-136238,2018-12-26,2019-01-01,standard class,KB-16240,Karen Bern,corporate,United States,Odessa,Texas,79762,Central,OFF-PA-10004285,office supplies,paper,Xerox 1959,204.79,769.53,564.74,7,5386.743791
8157,8160,CA-2017-120803,2017-03-09,2017-03-13,standard class,RB-19465,Rick Bensley,home office,United States,Milford,Connecticut,6460,East,TEC-AC-10004469,technology,accessories,Microsoft Sculpt Comfort Mouse,247.64,745.93,498.29,19,14172.63246
8158,8161,CA-2017-134138,2017-02-16,2017-02-20,standard class,JD-15790,John Dryer,consumer,United States,Belleville,New Jersey,7109,East,FUR-CH-10001545,furniture,chairs,Hon Comfortask Task/Swivel Chairs,481.88,480.36,-1.52,7,3362.506182
8159,8162,CA-2016-120915,2016-09-28,2016-10-03,second class,JJ-15445,Jennifer Jackson,consumer,United States,New York City,New York,10035,East,OFF-AP-10002578,office supplies,appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone And Remote",377.39,979.79,602.4,7,6858.504827
8160,8163,CA-2016-120915,2016-09-28,2016-10-03,second class,JJ-15445,Jennifer Jackson,consumer,United States,New York City,New York,10035,East,TEC-PH-10003012,technology,phones,Nortel Meridian M3904 Professional Digital Phone,111.49,970.59,859.09,16,15529.40229
8161,8164,CA-2016-168207,2016-11-02,2016-11-06,standard class,LT-17110,Liz Thompson,consumer,United States,San Diego,California,92105,West,FUR-FU-10004909,furniture,furnishings,Contemporary Wood/Metal Frame,656.31,630.24,-26.06,3,1890.733967
8162,8165,CA-2016-168207,2016-11-02,2016-11-06,standard class,LT-17110,Liz Thompson,consumer,United States,San Diego,California,92105,West,OFF-BI-10001524,office supplies,binders,Gbc Premium Transparent Covers With Diagonal Lined Pattern,291.24,279.52,-11.72,21,5869.952536
8163,8166,CA-2016-168207,2016-11-02,2016-11-06,standard class,LT-17110,Liz Thompson,consumer,United States,San Diego,California,92105,West,OFF-BI-10003355,office supplies,binders,Cardinal Holdit Business Card Pockets,781.12,257.56,-523.57,14,3605.788323
8164,8167,CA-2016-168207,2016-11-02,2016-11-06,standard class,LT-17110,Liz Thompson,consumer,United States,San Diego,California,92105,West,FUR-BO-10004357,furniture,bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,484.87,428.39,-56.49,16,6854.200867
8165,8168,CA-2017-144148,2017-07-31,2017-08-05,standard class,AH-10690,Anna Häberlin,corporate,United States,San Francisco,California,94122,West,FUR-TA-10002774,furniture,tables,Laminate Occasional Tables,949.95,359.67,-590.29,4,1438.672514
8166,8169,CA-2018-107174,2018-11-06,2018-11-13,standard class,AB-10060,Adam Bellavance,home office,United States,Seattle,Washington,98105,West,FUR-TA-10004575,furniture,tables,Hon 5100 Series Wood Tables,43.3,747.47,704.18,4,2989.882078
8167,8170,CA-2018-107174,2018-11-06,2018-11-13,standard class,AB-10060,Adam Bellavance,home office,United States,Seattle,Washington,98105,West,FUR-CH-10003312,furniture,chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,458.24,873.16,414.92,8,6985.258118
8168,8171,CA-2018-107174,2018-11-06,2018-11-13,standard class,AB-10060,Adam Bellavance,home office,United States,Seattle,Washington,98105,West,TEC-AC-10001465,technology,accessories,Sandisk Cruzer 64 Gb Usb Flash Drive,582.36,14.09,-568.27,19,267.7460002
8169,8172,CA-2017-146150,2017-02-14,2017-02-19,standard class,FM-14380,Fred Mcmath,consumer,United States,Jackson,Mississippi,39212,South,OFF-AR-10002240,office supplies,art,Panasonic Kp-150 Electric Pencil Sharpener,989.43,227.77,-761.66,15,3416.486199
8170,8173,CA-2015-114125,2015-07-09,2015-07-13,standard class,GH-14410,Gary Hansen,home office,United States,Los Angeles,California,90049,West,OFF-LA-10004559,office supplies,labels,Avery 49,897.62,860.94,-36.68,22,18940.63954
8171,8174,CA-2015-114125,2015-07-09,2015-07-13,standard class,GH-14410,Gary Hansen,home office,United States,Los Angeles,California,90049,West,OFF-BI-10003291,office supplies,binders,Wilson Jones Leather-Like Binders With Dubllock Round Rings,260.76,879.92,619.16,16,14078.71559
8172,8175,CA-2015-114125,2015-07-09,2015-07-13,standard class,GH-14410,Gary Hansen,home office,United States,Los Angeles,California,90049,West,OFF-ST-10001505,office supplies,storage,"Perma Stor-All Hanging File Box, 13 1/8""W X 12 1/4""D X 10 1/2""H",497.68,349.39,-148.28,7,2445.756327
8173,8176,CA-2017-114944,2017-01-30,2017-02-04,standard class,HE-14800,Harold Engle,corporate,United States,Chicago,Illinois,60623,Central,OFF-PA-10003892,office supplies,paper,Xerox 1943,564.89,773.65,208.77,19,14699.37879
8174,8177,CA-2017-135965,2017-09-22,2017-09-25,first class,SZ-20035,Sam Zeldin,home office,United States,New York City,New York,10035,East,OFF-ST-10002370,office supplies,storage,"Sortfiler Multipurpose Personal File Organizer, Black",489.89,937.32,447.42,23,21558.29114
8175,8178,CA-2018-149699,2018-12-22,2018-12-24,first class,CM-12115,Chad Mcguire,consumer,United States,Los Angeles,California,90008,West,TEC-AC-10000474,technology,accessories,Kensington Expert Mouse Optical Usb Trackball For Pc Or Mac,231.46,709.11,477.65,21,14891.27268
8176,8179,CA-2017-166429,2017-09-02,2017-09-08,standard class,TG-21310,Toby Gnade,consumer,United States,Des Moines,Washington,98198,West,TEC-CO-10002095,technology,copiers,Hewlett Packard 610 Color Digital Copier / Printer,41.14,775.05,733.91,3,2325.136459
8177,8180,CA-2016-112767,2016-08-02,2016-08-06,standard class,DK-12985,Darren Koutras,consumer,United States,Springfield,Oregon,97477,West,FUR-TA-10003469,furniture,tables,Balt Split Level Computer Training Table,507.18,327.92,-179.27,4,1311.664947
